donor	stratum	family	method	gene	fields	state	eligible	called	correct	allele_matches
NA19468	AFR	NA19468	hprc	DPA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	hprc	DPB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc	DPB1	4	complete	1	1	1	2
NA19468	AFR	NA19468	hprc	DQA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc	DQA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	hprc	DQB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc	DQB1	4	complete	1	1	0	0
NA19468	AFR	NA19468	hprc	DRB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc	DRB1	4	complete	0	0	0	0
NA19468	AFR	NA19468	hprc_asian	A	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc_asian	A	4	complete	1	1	1	2
NA19468	AFR	NA19468	hprc_asian	B	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc_asian	B	4	complete	1	1	1	2
NA19468	AFR	NA19468	hprc_asian	C	2	complete	1	1	0	1
NA19468	AFR	NA19468	hprc_asian	C	4	complete	1	1	0	0
NA19468	AFR	NA19468	hprc_asian	DPA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc_asian	DPA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	hprc_asian	DPB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc_asian	DPB1	4	complete	1	1	1	2
NA19468	AFR	NA19468	hprc_asian	DQA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc_asian	DQA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	hprc_asian	DQB1	2	complete	1	1	0	1
NA19468	AFR	NA19468	hprc_asian	DQB1	4	complete	1	1	0	1
NA19468	AFR	NA19468	hprc_asian	DRB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	hprc_asian	DRB1	4	complete	0	0	0	0
NA19468	AFR	NA19468	ipd_genome	A	2	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	A	4	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	B	2	complete	1	1	0	1
NA19468	AFR	NA19468	ipd_genome	B	4	complete	1	0	0	1
NA19468	AFR	NA19468	ipd_genome	C	2	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	C	4	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	DPA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	DPA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	ipd_genome	DPB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	DPB1	4	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	DQA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	DQA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	ipd_genome	DQB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	DQB1	4	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	DRB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	ipd_genome	DRB1	4	complete	0	0	0	0
NA19468	AFR	NA19468	genome_hprc	A	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc	A	4	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc	B	2	complete	1	1	0	1
NA19468	AFR	NA19468	genome_hprc	B	4	complete	1	0	0	1
NA19468	AFR	NA19468	genome_hprc	C	2	complete	1	1	0	1
NA19468	AFR	NA19468	genome_hprc	C	4	complete	1	1	0	1
NA19468	AFR	NA19468	genome_hprc	DPA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc	DPA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	genome_hprc	DPB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc	DPB1	4	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc	DQA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc	DQA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	genome_hprc	DQB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc	DQB1	4	complete	1	1	0	0
NA19468	AFR	NA19468	genome_hprc	DRB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc	DRB1	4	complete	0	0	0	0
NA19468	AFR	NA19468	genome_hprc_asian	A	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc_asian	A	4	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc_asian	B	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc_asian	B	4	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc_asian	C	2	complete	1	1	0	1
NA19468	AFR	NA19468	genome_hprc_asian	C	4	complete	1	1	0	1
NA19468	AFR	NA19468	genome_hprc_asian	DPA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc_asian	DPA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	genome_hprc_asian	DPB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc_asian	DPB1	4	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc_asian	DQA1	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc_asian	DQA1	4	complete	0	0	0	0
NA19468	AFR	NA19468	genome_hprc_asian	DQB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc_asian	DQB1	4	complete	1	1	0	1
NA19468	AFR	NA19468	genome_hprc_asian	DRB1	2	complete	1	1	1	2
NA19468	AFR	NA19468	genome_hprc_asian	DRB1	4	complete	0	0	0	0
HG03453	AFR	SL50	T1K	A	2	complete	1	1	1	2
HG03453	AFR	SL50	T1K	A	4	complete	1	1	1	2
HG03453	AFR	SL50	T1K	B	2	complete	1	1	1	2
HG03453	AFR	SL50	T1K	B	4	complete	0	0	0	0
HG03453	AFR	SL50	T1K	C	2	complete	1	1	1	2
HG03453	AFR	SL50	T1K	C	4	complete	0	0	0	0
HG03453	AFR	SL50	T1K	DPA1	2	complete	1	1	1	2
HG03453	AFR	SL50	T1K	DPA1	4	complete	1	1	1	2
HG03453	AFR	SL50	T1K	DPB1	2	complete	1	1	1	2
HG03453	AFR	SL50	T1K	DPB1	4	complete	0	0	0	0
HG03453	AFR	SL50	T1K	DQA1	2	complete	1	1	1	2
HG03453	AFR	SL50	T1K	DQA1	4	complete	0	0	0	0
HG03453	AFR	SL50	T1K	DQB1	2	complete	1	1	1	2
HG03453	AFR	SL50	T1K	DQB1	4	complete	1	1	1	2
HG03453	AFR	SL50	T1K	DRB1	2	complete	1	1	1	2
HG03453	AFR	SL50	T1K	DRB1	4	complete	0	0	0	0
HG03453	AFR	SL50	hprc	A	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc	A	4	complete	1	1	1	2
HG03453	AFR	SL50	hprc	B	2	complete	1	1	0	1
HG03453	AFR	SL50	hprc	B	4	complete	0	0	0	0
HG03453	AFR	SL50	hprc	C	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc	C	4	complete	0	0	0	0
HG03453	AFR	SL50	hprc	DPA1	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc	DPA1	4	complete	1	0	0	0
HG03453	AFR	SL50	hprc	DPB1	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc	DPB1	4	complete	0	0	0	0
HG03453	AFR	SL50	hprc	DQA1	2	complete	1	1	0	1
HG03453	AFR	SL50	hprc	DQA1	4	complete	0	0	0	0
HG03453	AFR	SL50	hprc	DQB1	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc	DQB1	4	complete	1	1	1	2
HG03453	AFR	SL50	hprc	DRB1	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc	DRB1	4	complete	0	0	0	0
HG03453	AFR	SL50	hprc_asian	A	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc_asian	A	4	complete	1	1	1	2
HG03453	AFR	SL50	hprc_asian	B	2	complete	1	1	0	1
HG03453	AFR	SL50	hprc_asian	B	4	complete	0	0	0	0
HG03453	AFR	SL50	hprc_asian	C	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc_asian	C	4	complete	0	0	0	0
HG03453	AFR	SL50	hprc_asian	DPA1	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc_asian	DPA1	4	complete	1	0	0	1
HG03453	AFR	SL50	hprc_asian	DPB1	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc_asian	DPB1	4	complete	0	0	0	0
HG03453	AFR	SL50	hprc_asian	DQA1	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc_asian	DQA1	4	complete	0	0	0	0
HG03453	AFR	SL50	hprc_asian	DQB1	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc_asian	DQB1	4	complete	1	1	1	2
HG03453	AFR	SL50	hprc_asian	DRB1	2	complete	1	1	1	2
HG03453	AFR	SL50	hprc_asian	DRB1	4	complete	0	0	0	0
HG03453	AFR	SL50	ipd_genome	A	2	complete	1	1	1	2
HG03453	AFR	SL50	ipd_genome	A	4	complete	1	1	1	2
HG03453	AFR	SL50	ipd_genome	B	2	complete	1	1	1	2
HG03453	AFR	SL50	ipd_genome	B	4	complete	0	0	0	0
HG03453	AFR	SL50	ipd_genome	C	2	complete	1	1	1	2
HG03453	AFR	SL50	ipd_genome	C	4	complete	0	0	0	0
HG03453	AFR	SL50	ipd_genome	DPA1	2	complete	1	1	1	2
HG03453	AFR	SL50	ipd_genome	DPA1	4	complete	1	0	0	0
HG03453	AFR	SL50	ipd_genome	DPB1	2	complete	1	1	1	2
HG03453	AFR	SL50	ipd_genome	DPB1	4	complete	0	0	0	0
HG03453	AFR	SL50	ipd_genome	DQA1	2	complete	1	1	1	2
HG03453	AFR	SL50	ipd_genome	DQA1	4	complete	0	0	0	0
HG03453	AFR	SL50	ipd_genome	DQB1	2	complete	1	1	1	2
HG03453	AFR	SL50	ipd_genome	DQB1	4	complete	1	1	1	2
HG03453	AFR	SL50	ipd_genome	DRB1	2	complete	1	1	1	2
HG03453	AFR	SL50	ipd_genome	DRB1	4	complete	0	0	0	0
HG03453	AFR	SL50	genome_hprc	A	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc	A	4	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc	B	2	complete	1	0	0	1
HG03453	AFR	SL50	genome_hprc	B	4	complete	0	0	0	0
HG03453	AFR	SL50	genome_hprc	C	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc	C	4	complete	0	0	0	0
HG03453	AFR	SL50	genome_hprc	DPA1	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc	DPA1	4	complete	1	0	0	0
HG03453	AFR	SL50	genome_hprc	DPB1	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc	DPB1	4	complete	0	0	0	0
HG03453	AFR	SL50	genome_hprc	DQA1	2	complete	1	1	0	1
HG03453	AFR	SL50	genome_hprc	DQA1	4	complete	0	0	0	0
HG03453	AFR	SL50	genome_hprc	DQB1	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc	DQB1	4	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc	DRB1	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc	DRB1	4	complete	0	0	0	0
HG03453	AFR	SL50	genome_hprc_asian	A	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc_asian	A	4	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc_asian	B	2	complete	1	1	0	1
HG03453	AFR	SL50	genome_hprc_asian	B	4	complete	0	0	0	0
HG03453	AFR	SL50	genome_hprc_asian	C	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc_asian	C	4	complete	0	0	0	0
HG03453	AFR	SL50	genome_hprc_asian	DPA1	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc_asian	DPA1	4	complete	1	0	0	1
HG03453	AFR	SL50	genome_hprc_asian	DPB1	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc_asian	DPB1	4	complete	0	0	0	0
HG03453	AFR	SL50	genome_hprc_asian	DQA1	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc_asian	DQA1	4	complete	0	0	0	0
HG03453	AFR	SL50	genome_hprc_asian	DQB1	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc_asian	DQB1	4	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc_asian	DRB1	2	complete	1	1	1	2
HG03453	AFR	SL50	genome_hprc_asian	DRB1	4	complete	0	0	0	0
HG03369	AFR	NG98	T1K	A	2	complete	1	1	1	2
HG03369	AFR	NG98	T1K	A	4	complete	1	1	1	2
HG03369	AFR	NG98	T1K	B	2	complete	1	1	1	2
HG03369	AFR	NG98	T1K	B	4	complete	0	0	0	0
HG03369	AFR	NG98	T1K	C	2	complete	1	1	1	2
HG03369	AFR	NG98	T1K	C	4	complete	1	1	0	1
HG03369	AFR	NG98	T1K	DPA1	2	complete	1	1	1	2
HG03369	AFR	NG98	T1K	DPA1	4	complete	0	0	0	0
HG03369	AFR	NG98	T1K	DPB1	2	complete	1	1	1	2
HG03369	AFR	NG98	T1K	DPB1	4	complete	0	0	0	0
HG03369	AFR	NG98	T1K	DQA1	2	complete	1	1	1	2
HG03369	AFR	NG98	T1K	DQA1	4	complete	1	1	0	1
HG03369	AFR	NG98	T1K	DQB1	2	complete	1	1	1	2
HG03369	AFR	NG98	T1K	DQB1	4	complete	1	1	0	1
HG03369	AFR	NG98	T1K	DRB1	2	complete	1	1	1	2
HG03369	AFR	NG98	T1K	DRB1	4	complete	0	0	0	0
HG03369	AFR	NG98	hprc	A	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc	A	4	complete	1	1	1	2
HG03369	AFR	NG98	hprc	B	2	complete	1	1	0	1
HG03369	AFR	NG98	hprc	B	4	complete	0	0	0	0
HG03369	AFR	NG98	hprc	C	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc	C	4	complete	1	1	1	2
HG03369	AFR	NG98	hprc	DPA1	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc	DPA1	4	complete	0	0	0	0
HG03369	AFR	NG98	hprc	DPB1	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc	DPB1	4	complete	0	0	0	0
HG03369	AFR	NG98	hprc	DQA1	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc	DQA1	4	complete	1	1	0	1
HG03369	AFR	NG98	hprc	DQB1	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc	DQB1	4	complete	1	1	0	1
HG03369	AFR	NG98	hprc	DRB1	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc	DRB1	4	complete	0	0	0	0
HG03369	AFR	NG98	hprc_asian	A	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc_asian	A	4	complete	1	1	1	2
HG03369	AFR	NG98	hprc_asian	B	2	complete	1	1	0	1
HG03369	AFR	NG98	hprc_asian	B	4	complete	0	0	0	0
HG03369	AFR	NG98	hprc_asian	C	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc_asian	C	4	complete	1	1	1	2
HG03369	AFR	NG98	hprc_asian	DPA1	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc_asian	DPA1	4	complete	0	0	0	0
HG03369	AFR	NG98	hprc_asian	DPB1	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc_asian	DPB1	4	complete	0	0	0	0
HG03369	AFR	NG98	hprc_asian	DQA1	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc_asian	DQA1	4	complete	1	1	0	1
HG03369	AFR	NG98	hprc_asian	DQB1	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc_asian	DQB1	4	complete	1	1	0	0
HG03369	AFR	NG98	hprc_asian	DRB1	2	complete	1	1	1	2
HG03369	AFR	NG98	hprc_asian	DRB1	4	complete	0	0	0	0
HG03369	AFR	NG98	ipd_genome	A	2	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	A	4	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	B	2	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	B	4	complete	0	0	0	0
HG03369	AFR	NG98	ipd_genome	C	2	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	C	4	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	DPA1	2	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	DPA1	4	complete	0	0	0	0
HG03369	AFR	NG98	ipd_genome	DPB1	2	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	DPB1	4	complete	0	0	0	0
HG03369	AFR	NG98	ipd_genome	DQA1	2	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	DQA1	4	complete	1	1	0	1
HG03369	AFR	NG98	ipd_genome	DQB1	2	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	DQB1	4	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	DRB1	2	complete	1	1	1	2
HG03369	AFR	NG98	ipd_genome	DRB1	4	complete	0	0	0	0
HG03369	AFR	NG98	genome_hprc	A	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc	A	4	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc	B	2	complete	1	1	0	1
HG03369	AFR	NG98	genome_hprc	B	4	complete	0	0	0	0
HG03369	AFR	NG98	genome_hprc	C	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc	C	4	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc	DPA1	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc	DPA1	4	complete	0	0	0	0
HG03369	AFR	NG98	genome_hprc	DPB1	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc	DPB1	4	complete	0	0	0	0
HG03369	AFR	NG98	genome_hprc	DQA1	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc	DQA1	4	complete	1	1	0	1
HG03369	AFR	NG98	genome_hprc	DQB1	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc	DQB1	4	complete	1	1	0	1
HG03369	AFR	NG98	genome_hprc	DRB1	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc	DRB1	4	complete	0	0	0	0
HG03369	AFR	NG98	genome_hprc_asian	A	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc_asian	A	4	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc_asian	B	2	complete	1	1	0	1
HG03369	AFR	NG98	genome_hprc_asian	B	4	complete	0	0	0	0
HG03369	AFR	NG98	genome_hprc_asian	C	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc_asian	C	4	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc_asian	DPA1	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc_asian	DPA1	4	complete	0	0	0	0
HG03369	AFR	NG98	genome_hprc_asian	DPB1	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc_asian	DPB1	4	complete	0	0	0	0
HG03369	AFR	NG98	genome_hprc_asian	DQA1	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc_asian	DQA1	4	complete	1	1	0	1
HG03369	AFR	NG98	genome_hprc_asian	DQB1	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc_asian	DQB1	4	complete	1	1	0	0
HG03369	AFR	NG98	genome_hprc_asian	DRB1	2	complete	1	1	1	2
HG03369	AFR	NG98	genome_hprc_asian	DRB1	4	complete	0	0	0	0
NA19159	AFR	Y056	T1K	A	2	complete	1	1	1	2
NA19159	AFR	Y056	T1K	A	4	complete	1	1	1	2
NA19159	AFR	Y056	T1K	B	2	complete	1	1	1	2
NA19159	AFR	Y056	T1K	B	4	complete	0	0	0	0
NA19159	AFR	Y056	T1K	C	2	complete	1	1	1	2
NA19159	AFR	Y056	T1K	C	4	complete	1	1	1	2
NA19159	AFR	Y056	T1K	DPA1	2	complete	1	1	1	2
NA19159	AFR	Y056	T1K	DPA1	4	complete	0	0	0	0
NA19159	AFR	Y056	T1K	DPB1	2	complete	1	1	1	2
NA19159	AFR	Y056	T1K	DPB1	4	complete	1	1	0	0
NA19159	AFR	Y056	T1K	DQA1	2	complete	1	1	1	2
NA19159	AFR	Y056	T1K	DQA1	4	complete	1	1	0	1
NA19159	AFR	Y056	T1K	DQB1	2	complete	1	1	1	2
NA19159	AFR	Y056	T1K	DQB1	4	complete	1	1	0	1
NA19159	AFR	Y056	T1K	DRB1	2	complete	0	0	0	0
NA19159	AFR	Y056	T1K	DRB1	4	complete	0	0	0	0
NA19159	AFR	Y056	hprc	A	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc	A	4	complete	1	1	1	2
NA19159	AFR	Y056	hprc	B	2	complete	1	1	0	0
NA19159	AFR	Y056	hprc	B	4	complete	0	0	0	0
NA19159	AFR	Y056	hprc	C	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc	C	4	complete	1	1	1	2
NA19159	AFR	Y056	hprc	DPA1	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc	DPA1	4	complete	0	0	0	0
NA19159	AFR	Y056	hprc	DPB1	2	complete	1	1	0	1
NA19159	AFR	Y056	hprc	DPB1	4	complete	1	1	0	1
NA19159	AFR	Y056	hprc	DQA1	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc	DQA1	4	complete	1	1	0	1
NA19159	AFR	Y056	hprc	DQB1	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc	DQB1	4	complete	1	1	0	1
NA19159	AFR	Y056	hprc	DRB1	2	complete	0	0	0	0
NA19159	AFR	Y056	hprc	DRB1	4	complete	0	0	0	0
NA19159	AFR	Y056	hprc_asian	A	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc_asian	A	4	complete	1	1	1	2
NA19159	AFR	Y056	hprc_asian	B	2	complete	1	1	0	1
NA19159	AFR	Y056	hprc_asian	B	4	complete	0	0	0	0
NA19159	AFR	Y056	hprc_asian	C	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc_asian	C	4	complete	1	1	1	2
NA19159	AFR	Y056	hprc_asian	DPA1	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc_asian	DPA1	4	complete	0	0	0	0
NA19159	AFR	Y056	hprc_asian	DPB1	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc_asian	DPB1	4	complete	1	1	1	2
NA19159	AFR	Y056	hprc_asian	DQA1	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc_asian	DQA1	4	complete	1	1	0	1
NA19159	AFR	Y056	hprc_asian	DQB1	2	complete	1	1	1	2
NA19159	AFR	Y056	hprc_asian	DQB1	4	complete	1	0	0	1
NA19159	AFR	Y056	hprc_asian	DRB1	2	complete	0	0	0	0
NA19159	AFR	Y056	hprc_asian	DRB1	4	complete	0	0	0	0
NA19159	AFR	Y056	ipd_genome	A	2	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	A	4	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	B	2	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	B	4	complete	0	0	0	0
NA19159	AFR	Y056	ipd_genome	C	2	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	C	4	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	DPA1	2	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	DPA1	4	complete	0	0	0	0
NA19159	AFR	Y056	ipd_genome	DPB1	2	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	DPB1	4	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	DQA1	2	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	DQA1	4	complete	1	1	0	1
NA19159	AFR	Y056	ipd_genome	DQB1	2	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	DQB1	4	complete	1	1	1	2
NA19159	AFR	Y056	ipd_genome	DRB1	2	complete	0	0	0	0
NA19159	AFR	Y056	ipd_genome	DRB1	4	complete	0	0	0	0
NA19159	AFR	Y056	genome_hprc	A	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc	A	4	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc	B	2	complete	1	1	0	0
NA19159	AFR	Y056	genome_hprc	B	4	complete	0	0	0	0
NA19159	AFR	Y056	genome_hprc	C	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc	C	4	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc	DPA1	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc	DPA1	4	complete	0	0	0	0
NA19159	AFR	Y056	genome_hprc	DPB1	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc	DPB1	4	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc	DQA1	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc	DQA1	4	complete	1	1	0	1
NA19159	AFR	Y056	genome_hprc	DQB1	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc	DQB1	4	complete	1	1	0	1
NA19159	AFR	Y056	genome_hprc	DRB1	2	complete	0	0	0	0
NA19159	AFR	Y056	genome_hprc	DRB1	4	complete	0	0	0	0
NA19159	AFR	Y056	genome_hprc_asian	A	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc_asian	A	4	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc_asian	B	2	complete	1	1	0	0
NA19159	AFR	Y056	genome_hprc_asian	B	4	complete	0	0	0	0
NA19159	AFR	Y056	genome_hprc_asian	C	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc_asian	C	4	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc_asian	DPA1	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc_asian	DPA1	4	complete	0	0	0	0
NA19159	AFR	Y056	genome_hprc_asian	DPB1	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc_asian	DPB1	4	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc_asian	DQA1	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc_asian	DQA1	4	complete	1	1	0	1
NA19159	AFR	Y056	genome_hprc_asian	DQB1	2	complete	1	1	1	2
NA19159	AFR	Y056	genome_hprc_asian	DQB1	4	complete	1	0	0	1
NA19159	AFR	Y056	genome_hprc_asian	DRB1	2	complete	0	0	0	0
NA19159	AFR	Y056	genome_hprc_asian	DRB1	4	complete	0	0	0	0
HG02809	AFR	GB63	T1K	A	2	complete	1	1	1	2
HG02809	AFR	GB63	T1K	A	4	complete	1	1	1	2
HG02809	AFR	GB63	T1K	B	2	complete	1	1	1	2
HG02809	AFR	GB63	T1K	B	4	complete	0	0	0	0
HG02809	AFR	GB63	T1K	C	2	complete	1	1	1	2
HG02809	AFR	GB63	T1K	C	4	complete	0	0	0	0
HG02809	AFR	GB63	T1K	DPA1	2	complete	1	1	1	2
HG02809	AFR	GB63	T1K	DPA1	4	complete	0	0	0	0
HG02809	AFR	GB63	T1K	DPB1	2	complete	1	1	1	2
HG02809	AFR	GB63	T1K	DPB1	4	complete	1	1	1	2
HG02809	AFR	GB63	T1K	DQA1	2	complete	1	1	1	2
HG02809	AFR	GB63	T1K	DQA1	4	complete	0	0	0	0
HG02809	AFR	GB63	T1K	DQB1	2	complete	1	1	1	2
HG02809	AFR	GB63	T1K	DQB1	4	complete	1	1	1	2
HG02809	AFR	GB63	T1K	DRB1	2	complete	1	1	1	2
HG02809	AFR	GB63	T1K	DRB1	4	complete	0	0	0	0
HG02809	AFR	GB63	hprc	A	2	complete	1	1	1	2
HG02809	AFR	GB63	hprc	A	4	complete	1	1	0	1
HG02809	AFR	GB63	hprc	B	2	complete	1	1	1	2
HG02809	AFR	GB63	hprc	B	4	complete	0	0	0	0
